customer_id;first_name;last_name;gender;DOB;job_title;job_industry_category;wealth_segment;deceased_indicator;owns_car;address;postcode;state;country;property_valuation
3111;Maxwell;Blabber;Male;1997-03-11;Associate Professor;Financial Services;Mass Customer;N;Yes;3538 Bunting Hill;3805;VIC;Australia;7
3112;Terri;Gornal;Male;2001-04-22;Internal Auditor;Retail;High Net Worth;N;Yes;979 Victoria Junction;3156;VIC;Australia;8
3113;Wenonah;Lethabridge;Female;1969-12-06;Teacher;Property;Mass Customer;N;Yes;073 Fremont Alley;3805;VIC;Australia;7
3114;Judah;Prime;Male;1974-09-05;Teacher;IT;Mass Customer;N;Yes;81183 Maple Wood Plaza;4152;QLD;Australia;8
3115;Rip;Spiers;Male;1981-02-26;Nuclear Power Engineer;Manufacturing;Mass Customer;N;No;6620 Elmside Drive;4118;QLD;Australia;9
3116;Correy;Loynes;Male;1978-06-29;;Health;Mass Customer;N;No;4 Shopko Circle;2196;NSW;Australia;5
3117;Nisse;Marriage;Female;1995-06-11;Cost Accountant;Financial Services;Affluent Customer;N;Yes;969 Sycamore Point;2304;NSW;Australia;7
3118;Cleveland;Coxon;Male;1993-01-22;Occupational Therapist;Health;High Net Worth;N;No;96073 Erie Place;2763;NSW;Australia;9
3119;Earle;Frisby;Male;1960-01-11;;n/a;High Net Worth;N;No;6915 Nobel Crossing;2195;NSW;Australia;6
3120;Lauree;O'Donnell;Female;1979-02-04;Clinical Specialist;Health;Mass Customer;N;Yes;32 Elmside Point;2560;NSW;Australia;6
3121;Mahmoud;Batterbee;Male;1959-05-11;Data Coordiator;Manufacturing;Mass Customer;N;No;54294 Hovde Court;2500;NSW;Australia;8
3122;Cthrine;Orans;Female;1980-08-17;;Manufacturing;High Net Worth;N;Yes;98 Grover Street;3048;VIC;Australia;5
3123;Tina;Riggulsford;Female;1976-08-17;Dental Hygienist;Health;High Net Worth;N;No;4753 Sheridan Center;3048;VIC;Australia;6
3124;Anastasie;Le Grand;Female;1981-02-03;Account Executive;Retail;High Net Worth;N;Yes;6958 Knutson Pass;3620;VIC;Australia;1
3125;Krystyna;Scarasbrick;Female;1978-08-21;Social Worker;Health;High Net Worth;N;Yes;0 Stephen Park;4702;QLD;Australia;2
3126;Bondon;Deeley;Male;1986-10-16;Statistician IV;Financial Services;High Net Worth;N;No;3126 Bayside Hill;4503;QLD;Australia;4
3127;Tucker;Lewsley;Male;1971-01-31;Research Nurse;Health;Mass Customer;N;No;98202 Holmberg Way;3149;VIC;Australia;10
3128;Betteanne;Alldread;Female;1965-06-26;Geological Engineer;Manufacturing;High Net Worth;N;Yes;33794 Sommers Crossing;2502;NSW;Australia;6
3129;Leola;Mandrier;Female;1955-09-25;Analog Circuit Design manager;Property;High Net Worth;N;Yes;21 2nd Pass;2566;NSW;Australia;8
3130;Krissy;Robard;Female;1971-01-25;VP Product Management;Telecommunications;Mass Customer;N;No;981 Kinsman Crossing;2880;NSW;Australia;1
3131;Sybilla;O' Markey;Female;1999-02-24;;Retail;Affluent Customer;N;Yes;1617 Harper Parkway;2096;NSW;Australia;10
3132;Nicko;Artois;Male;1975-04-15;Sales Representative;Retail;Mass Customer;N;Yes;73907 Fallview Point;2250;NSW;Australia;7
3133;Eda;MacCheyne;Female;1999-05-10;Quality Control Specialist;Manufacturing;Mass Customer;N;No;99 Linden Trail;3195;VIC;Australia;8
3134;Pierette;Roseman;Female;1995-01-20;;Manufacturing;Mass Customer;N;No;409 Bobwhite Road;2226;NSW;Australia;10
3135;Titus;Worsall;Male;1962-01-14;Staff Scientist;Financial Services;Mass Customer;N;No;24712 Hazelcrest Lane;3024;VIC;Australia;7
3136;Leonardo;Brennon;Male;1998-08-25;Marketing Manager;Retail;Mass Customer;N;Yes;3 Canary Center;2040;NSW;Australia;10
3137;Cathlene;;Female;1993-03-13;Web Designer III;n/a;Mass Customer;N;No;5310 Mosinee Crossing;4151;QLD;Australia;9
3138;Wait;Pardey;Male;1971-02-19;Paralegal;Financial Services;Mass Customer;N;Yes;13 Basil Lane;2036;NSW;Australia;9
3139;Pail;De Blasi;Male;1973-06-13;Paralegal;Financial Services;High Net Worth;N;Yes;332 Summerview Park;3000;VIC;Australia;8
3140;Britt;Muddimer;Female;1985-06-11;Legal Assistant;Manufacturing;High Net Worth;N;No;7435 Monument Road;3807;VIC;Australia;9
3141;Esmaria;Kiernan;Female;1995-11-04;Associate Professor;Retail;Mass Customer;N;Yes;3 Cody Trail;2010;NSW;Australia;7
3142;Hubert;Kliner;Male;1992-08-04;Electrical Engineer;Manufacturing;Mass Customer;N;No;07084 Mallory Center;2428;NSW;Australia;5
3143;Corabelle;Streatfeild;Female;1996-10-24;Chief Design Engineer;Manufacturing;Mass Customer;N;No;502 John Wall Pass;3199;VIC;Australia;7
3144;Ringo;Everson;Male;1978-10-29;Programmer Analyst III;Manufacturing;Mass Customer;N;Yes;90880 Donald Lane;2519;NSW;Australia;9
3145;Gar;Barnewille;Male;1978-06-17;Paralegal;Financial Services;High Net Worth;N;Yes;48007 Lakewood Hill;3141;VIC;Australia;10
3146;Fredrika;Kleinmintz;Female;1978-01-28;Project Manager;Property;Mass Customer;N;No;039 Havey Alley;2220;NSW;Australia;9
3147;Bonnee;Farley;Female;1976-10-02;;Retail;Affluent Customer;N;Yes;32798 Melby Center;4055;QLD;Australia;8
3148;Berky;Degoix;Male;1974-10-09;Human Resources Assistant IV;n/a;High Net Worth;N;Yes;0250 Onsgard Center;4034;QLD;Australia;7
3149;Caprice;Pack;Female;1980-09-03;Tax Accountant;n/a;Affluent Customer;N;Yes;121 Anniversary Lane;2200;NSW;Australia;9
3150;Morissa;Wolfendell;Female;1991-10-07;Sales Associate;Financial Services;Mass Customer;N;No;0 Warrior Alley;2021;NSW;Australia;10
3151;Thorn;Choffin;U;;Senior Developer;IT;Affluent Customer;N;Yes;5323 Chive Avenue;2486;NSW;Australia;7
3152;Lettie;McGenis;Female;1999-06-07;Teacher;Financial Services;High Net Worth;N;Yes;63663 Darwin Crossing;2565;NSW;Australia;10
3153;Hannis;Jakubovits;Female;1973-12-30;Compensation Analyst;Financial Services;High Net Worth;N;No;16 Hansons Hill;2454;NSW;Australia;7
3154;Angil;Ellesmere;Female;1957-11-21;Desktop Support Technician;Telecommunications;Mass Customer;N;Yes;64 Quincy Alley;4170;QLD;Australia;9
3155;Tiphani;Fritz;Female;1976-12-25;Office Assistant I;IT;Affluent Customer;N;Yes;541 Ramsey Alley;3201;VIC;Australia;7
3156;Bearnard;Letixier;Male;1976-09-28;;Financial Services;Mass Customer;N;No;9890 Macpherson Drive;2224;NSW;Australia;10
3157;Hurlee;Fasson;Male;1997-07-19;;Retail;Mass Customer;N;Yes;40 Erie Plaza;3138;VIC;Australia;9
3158;Korey;Lansbury;Male;1970-05-02;VP Quality Control;Telecommunications;Mass Customer;N;Yes;8 Clarendon Circle;2121;NSW;Australia;11
3159;Jesus;MacShirie;Male;1967-02-01;;Financial Services;Affluent Customer;N;No;55152 Delaware Park;2151;NSW;Australia;10
3160;Eadmund;Braycotton;Male;1978-07-03;Mechanical Systems Engineer;IT;Mass Customer;N;No;09 Mitchell Terrace;2166;NSW;Australia;9
3161;Cindie;Naldrett;Female;1977-02-16;;Financial Services;Mass Customer;N;Yes;49956 Hovde Crossing;2745;NSW;Australia;9
3162;Deanne;Delacour;Female;1978-02-24;Media Manager IV;Argiculture;Mass Customer;N;Yes;1 Glacier Hill Parkway;2017;NSW;Australia;8
3163;Irvine;Mc Mechan;Male;1968-06-01;Environmental Specialist;Argiculture;Affluent Customer;N;No;4527 Farmco Place;3155;VIC;Australia;8
3164;Hortensia;Rainger;Female;1986-01-14;Human Resources Assistant II;Manufacturing;Mass Customer;N;Yes;88 Rutledge Crossing;4215;QLD;Australia;7
3165;Vyky;Coppen;Female;1975-05-18;Business Systems Development Analyst;Manufacturing;Affluent Customer;N;Yes;398 Butternut Place;3027;VIC;Australia;7
3166;Bronson;Plowman;Male;1955-05-11;Social Worker;Health;Mass Customer;N;No;13 Marcy Alley;3138;VIC;Australia;8
3167;Vernor;Stedall;Male;1995-01-20;Web Designer IV;Property;Mass Customer;N;No;62 John Wall Lane;2326;NSW;Australia;1
3168;Johan;Dudderidge;Male;1976-02-16;Assistant Manager;Health;Affluent Customer;N;No;2346 Dawn Terrace;4655;QLD;Australia;3
3169;Maxim;Chavrin;Male;1964-01-12;Payment Adjustment Coordinator;IT;Mass Customer;N;Yes;8 Erie Center;3690;VIC;Australia;2
3170;Bethanne;Kytter;Female;1968-01-26;Nurse Practicioner;Entertainment;Mass Customer;N;No;040 Brown Trail;2040;NSW;Australia;12
3171;Leif;;Male;1967-05-23;Account Coordinator;Financial Services;Affluent Customer;N;Yes;94850 Moland Street;3072;VIC;Australia;9
3172;Marje;Kennewell;Female;1961-12-17;;Retail;Affluent Customer;N;No;3 Tomscot Place;3756;VIC;Australia;4
3173;Angelo;;Male;2001-10-10;Computer Systems Analyst I;Health;Mass Customer;N;Yes;06 Kipling Circle;2085;NSW;Australia;10
3174;Odele;Blackmore;Female;1976-11-16;Research Associate;Financial Services;Affluent Customer;N;No;9632 Katie Avenue;4161;QLD;Australia;7
3175;Alphard;Cradduck;Male;1984-12-30;Operator;Health;Mass Customer;N;No;390 Wayridge Plaza;2756;NSW;Australia;9
3176;Rafe;Antoniak;Male;1977-12-04;Physical Therapy Assistant;n/a;Affluent Customer;N;No;55 Gateway Trail;2147;NSW;Australia;9
3177;Titos;Scanes;Male;1978-05-07;Database Administrator IV;n/a;Affluent Customer;N;No;26 Randy Road;2642;NSW;Australia;2
3178;Gan;Marrion;Male;1971-09-28;VP Quality Control;Retail;Mass Customer;N;Yes;31435 Surrey Court;2074;NSW;Australia;11
3179;Jarid;Redwood;Male;1979-11-04;Assistant Media Planner;Entertainment;Affluent Customer;N;Yes;9200 Continental Center;3165;VIC;Australia;10
3180;Gage;;Male;1974-06-14;Business Systems Development Analyst;IT;Mass Customer;N;Yes;696 Harbort Junction;2196;NSW;Australia;10
3181;Ferd;Chominski;Male;1976-09-29;Senior Editor;Financial Services;High Net Worth;N;No;71 Hayes Circle;2320;NSW;Australia;7
3182;Catherina;Hammel;Female;1967-10-03;;Financial Services;Affluent Customer;N;No;6 Michigan Park;3173;VIC;Australia;9
3183;Craig;Phethean;Male;1974-06-19;Junior Executive;Health;Mass Customer;N;No;6735 Katie Way;2150;NSW;Australia;7
3184;Marlee;Brundle;Female;1976-11-08;Civil Engineer;Manufacturing;Affluent Customer;N;Yes;7 Kingsford Parkway;3085;VIC;Australia;9
3185;Duky;Crichley;Male;1956-01-18;Senior Financial Analyst;Financial Services;Mass Customer;N;No;69 Huxley Lane;4205;QLD;Australia;3
3186;Rora;Warre;Female;1997-05-09;;n/a;Mass Customer;N;Yes;10 Hauk Point;3936;VIC;Australia;9
3187;Samuele;Roycroft;Male;1974-05-12;Senior Quality Engineer;Financial Services;Mass Customer;N;Yes;1 Jenifer Court;4280;QLD;Australia;4
3188;Boyd;;Male;1999-07-07;Actuary;Financial Services;Mass Customer;N;No;2 Gateway Drive;3995;VIC;Australia;2
3189;Abbott;Knaggs;Male;1963-03-01;Environmental Specialist;Financial Services;Mass Customer;N;No;081 Oakridge Street;2519;NSW;Australia;10
3190;Lizabeth;Carswell;Female;1985-02-05;;n/a;Affluent Customer;N;No;40252 Springs Park;4870;QLD;Australia;9
3191;Bobbette;Amps;Female;1959-07-08;Director of Sales;Financial Services;Affluent Customer;N;Yes;6590 Fremont Avenue;2077;NSW;Australia;8
3192;Illa;Klemenz;Female;1968-09-18;Payment Adjustment Coordinator;Financial Services;High Net Worth;N;Yes;972 Lake View Terrace;3977;VIC;Australia;7
3193;Augusta;Henryson;Female;1978-07-04;Web Designer IV;Property;High Net Worth;N;No;8 Havey Alley;2031;NSW;Australia;8
3194;Hakeem;Bernardinelli;Male;1978-03-11;Physical Therapy Assistant;Manufacturing;Mass Customer;N;No;05600 Lien Plaza;3796;VIC;Australia;8
3195;Vickie;West;Female;1981-03-30;Tax Accountant;Manufacturing;Mass Customer;N;No;08 Roth Hill;4208;QLD;Australia;7
3196;Teddi;Adcocks;Female;1977-08-04;Engineer IV;Health;Mass Customer;N;No;842 Texas Crossing;4130;QLD;Australia;7
3197;Stern;Ilyenko;Male;1976-02-18;Environmental Specialist;Health;High Net Worth;N;No;020 Bartillon Park;2767;NSW;Australia;8
3198;Dur;Knappen;Male;1997-08-02;Media Manager III;Manufacturing;Mass Customer;N;Yes;778 7th Parkway;2071;NSW;Australia;9
3199;Florry;Neasam;Female;1969-08-31;Product Engineer;n/a;Mass Customer;N;Yes;60595 Northport Court;4122;QLD;Australia;8
3200;Marna;;Female;1995-11-03;Environmental Tech;Manufacturing;Mass Customer;N;No;220 American Ash Road;4022;QLD;Australia;6
3201;Zed;Blanckley;Male;2000-03-31;Assistant Professor;Financial Services;Mass Customer;N;Yes;378 Maple Pass;2153;NSW;Australia;10
3202;Garry;Gadson;Male;1994-09-10;Office Assistant IV;Financial Services;Mass Customer;N;Yes;41141 Cascade Hill;2075;NSW;Australia;9
3203;Swen;Merioth;Male;1985-02-05;GIS Technical Architect;n/a;Affluent Customer;N;Yes;66 Sunfield Road;2821;NSW;Australia;1
3204;Ibby;Beedon;Female;1994-11-26;Media Manager III;Health;Mass Customer;N;Yes;43 South Pass;3620;VIC;Australia;2
3205;Egan;Flockhart;Male;1959-04-20;Account Executive;n/a;Mass Customer;N;No;182 Homewood Plaza;4053;QLD;Australia;7
3206;Elbertine;Trewin;Female;1995-03-23;Financial Advisor;Financial Services;Mass Customer;N;No;96 Hermina Terrace;3024;VIC;Australia;5
3207;Anica;Halfhyde;Female;1987-08-29;;n/a;Mass Customer;N;No;68486 Anderson Alley;3083;VIC;Australia;8
3208;Jeanne;O'Meara;Female;1967-02-06;VP Marketing;n/a;High Net Worth;N;No;4 Farragut Center;2065;NSW;Australia;12
3209;Clarie;Markushkin;Female;1964-03-28;Civil Engineer;Manufacturing;Affluent Customer;N;No;7858 Sauthoff Crossing;3079;VIC;Australia;11
3210;Stella;Abreheart;Female;1988-02-01;Junior Executive;Manufacturing;Mass Customer;N;No;050 Monterey Street;4869;QLD;Australia;3
3211;Betsy;Cosh;Female;1993-06-12;Automation Specialist II;Health;High Net Worth;N;Yes;743 Karstens Point;2122;NSW;Australia;11
3212;Corella;Bartomeu;Female;1981-01-15;Analog Circuit Design manager;Financial Services;Affluent Customer;N;No;26710 Express Trail;4390;QLD;Australia;7
3213;Marcile;Vasiliev;Female;1971-09-26;;Telecommunications;Affluent Customer;N;Yes;17 Nevada Drive;2122;NSW;Australia;11
3214;Cindelyn;Balas;Female;1993-01-21;Software Engineer III;Financial Services;Mass Customer;N;Yes;8200 Dapin Drive;4503;QLD;Australia;4
3215;Wolfgang;Raffles;Male;1976-09-28;General Manager;n/a;Mass Customer;N;Yes;423 Mcbride Place;2477;NSW;Australia;7
3216;Edgar;Ordish;Male;1998-05-08;Database Administrator III;Manufacturing;Mass Customer;N;Yes;580 Blaine Center;2029;NSW;Australia;10
3217;Lorena;Titterrell;Female;1968-03-12;Physical Therapy Assistant;Manufacturing;Mass Customer;N;No;11 Crescent Oaks Junction;4055;QLD;Australia;8
3218;Conny;Starbeck;Female;1976-02-12;Information Systems Manager;Argiculture;Mass Customer;N;Yes;7198 Rowland Street;4030;QLD;Australia;9
3219;Denyse;Scutts;Female;1998-01-06;Web Developer III;Financial Services;Mass Customer;N;No;93723 Old Gate Hill;2021;NSW;Australia;9
3220;Hunt;Linn;Male;1972-07-26;Research Assistant IV;Manufacturing;Affluent Customer;N;No;50506 Buhler Terrace;3083;VIC;Australia;8
3221;Brigid;Quigley;Female;1959-09-25;Internal Auditor;Property;High Net Worth;N;Yes;5 Iowa Road;2154;NSW;Australia;11
3222;Caralie;Sellors;U;;Senior Editor;IT;Affluent Customer;N;No;97 Sunnyside Junction;3977;VIC;Australia;7
3223;Tiffi;Wortt;U;;Database Administrator III;IT;Mass Customer;N;Yes;37363 Morning Park;3108;VIC;Australia;7
3224;Darell;Mulqueeny;Female;1996-03-12;Automation Specialist III;Manufacturing;Affluent Customer;N;No;751 Cordelia Terrace;2880;NSW;Australia;1
3225;Durante;Reddan;Male;1980-06-19;Chief Design Engineer;Health;Mass Customer;N;Yes;2 Del Sol Circle;3012;VIC;Australia;1
3226;Andi;Whittet;Female;1973-03-29;;Entertainment;Affluent Customer;N;No;864 Scoville Plaza;3029;VIC;Australia;5
3227;Costa;Sharpin;Male;1995-12-06;;Manufacturing;Affluent Customer;N;No;7 Bayside Point;3085;VIC;Australia;8
3228;Margette;Donaghie;Female;1964-08-16;Social Worker;Health;Mass Customer;N;No;78258 Hanover Plaza;3070;VIC;Australia;10
3229;Carrol;Gheorghie;Male;1964-10-18;Sales Representative;Retail;High Net Worth;N;Yes;44 Service Alley;3023;VIC;Australia;7
3230;Calida;Clardge;Female;1970-02-14;Executive Secretary;Financial Services;Mass Customer;N;No;12 Quincy Lane;3141;VIC;Australia;8
3231;Cazzie;Gravell;Male;1976-05-29;;n/a;Affluent Customer;N;Yes;322 Garrison Way;3169;VIC;Australia;9
3232;Rose;Milsom;Female;1993-10-10;Payment Adjustment Coordinator;Financial Services;Mass Customer;N;Yes;1 Roth Pass;3199;VIC;Australia;4
3233;Xever;Feeley;Male;1959-01-06;Tax Accountant;Financial Services;Mass Customer;N;Yes;225 Dexter Crossing;2527;NSW;Australia;8
3234;Mata;Hoggan;Male;1987-04-15;Safety Technician II;Manufacturing;Mass Customer;N;Yes;8 Rockefeller Lane;2306;NSW;Australia;4
3235;Leif;Woolfall;Male;1965-05-15;Business Systems Development Analyst;Property;Affluent Customer;N;Yes;9 Dixon Crossing;3793;VIC;Australia;7
3236;Edsel;Arguile;Male;1993-04-01;;Manufacturing;Mass Customer;N;Yes;3 Pepper Wood Point;2760;NSW;Australia;8
3237;Astrid;Sumnall;Female;1964-08-15;Assistant Manager;Manufacturing;Mass Customer;N;No;7574 Onsgard Drive;4011;QLD;Australia;7
3238;Sauveur;Edmands;Male;1977-07-20;Executive Secretary;Retail;Mass Customer;N;No;683 Scoville Park;3168;VIC;Australia;8
3239;Wendi;Hew;Female;1971-12-06;Staff Scientist;Health;High Net Worth;N;No;11 Erie Hill;3915;VIC;Australia;7
3240;Ryon;Elsay;Male;1976-09-04;Chief Design Engineer;n/a;Mass Customer;N;Yes;655 Chive Pass;3083;VIC;Australia;9
3241;Milt;Erett;Male;1979-10-29;Budget/Accounting Analyst IV;Manufacturing;Mass Customer;N;Yes;623 Carberry Way;2145;NSW;Australia;8
3242;Lib;Schohier;Female;1958-03-07;General Manager;Manufacturing;Affluent Customer;N;Yes;9 Nevada Pass;4007;QLD;Australia;12
3243;Tim;Besset;Male;1973-05-19;Media Manager I;Health;Mass Customer;N;No;3897 Oxford Pass;3350;VIC;Australia;5
3244;Rosene;Bullar;Female;1959-05-08;Systems Administrator I;Financial Services;Mass Customer;N;No;9468 Vidon Way;3029;VIC;Australia;7
3245;Wainwright;Succamore;Male;1959-03-27;Graphic Designer;IT;High Net Worth;N;No;49 Surrey Pass;2325;NSW;Australia;4
3246;Norene;Merle;Female;1968-05-20;Senior Cost Accountant;Financial Services;Mass Customer;N;Yes;7 Holy Cross Lane;4300;QLD;Australia;5
3247;Bellanca;Raymond;Female;1985-04-09;Structural Engineer;Manufacturing;Mass Customer;N;Yes;11 Mifflin Junction;2193;NSW;Australia;10
3248;Alastair;Van der Beken;Male;1957-05-15;Programmer Analyst II;n/a;Affluent Customer;N;No;21498 Springs Point;2089;NSW;Australia;12
3249;Cortney;Leet;Female;1981-08-23;Analog Circuit Design manager;Manufacturing;Mass Customer;N;Yes;888 Warrior Avenue;2170;NSW;Australia;8
3250;Hussein;Ticic;Male;1992-04-16;;Argiculture;High Net Worth;N;Yes;50602 Katie Lane;4701;QLD;Australia;6
3251;Cammie;Edridge;Female;1976-08-27;Safety Technician II;Financial Services;High Net Worth;N;Yes;463 Merry Center;3128;VIC;Australia;10
3252;Alexia;McTerrelly;Female;1987-06-15;GIS Technical Architect;n/a;High Net Worth;N;Yes;7798 Westport Trail;4031;QLD;Australia;9
3253;Bernadine;Shakeshaft;Female;1990-02-10;Cost Accountant;Financial Services;High Net Worth;N;Yes;6416 Grover Street;2322;NSW;Australia;7
3254;Lissy;Paliser;Female;2001-05-22;Human Resources Assistant I;Financial Services;Mass Customer;N;No;5 Stone Corner Parkway;2093;NSW;Australia;9
3255;Sutherlan;Truin;U;;Engineer IV;IT;High Net Worth;N;No;12357 Arapahoe Parkway;4740;QLD;Australia;3
3256;Collen;Kew;Female;1986-02-06;Professor;Financial Services;Affluent Customer;N;No;056 Petterle Drive;4075;QLD;Australia;4
3257;Travis;Hulatt;Male;1980-05-07;Senior Editor;n/a;Mass Customer;N;Yes;4591 Del Sol Court;2745;NSW;Australia;8
3258;Hettie;Godden;Female;1978-12-10;Sales Representative;Retail;Mass Customer;N;Yes;2558 Morningstar Center;4221;QLD;Australia;8
3259;Rabi;;Male;1953-11-04;Quality Control Specialist;n/a;High Net Worth;N;No;15566 Waxwing Place;2135;NSW;Australia;9
3260;Kelsy;Rao;Female;1979-05-30;Research Associate;Telecommunications;High Net Worth;N;No;8 Marquette Court;2204;NSW;Australia;11
3261;Benedicto;Blumire;Male;1975-01-30;;Property;Mass Customer;N;Yes;7 Pepper Wood Crossing;3038;VIC;Australia;8
3262;Maynord;L'Episcopi;Male;1959-10-14;Product Engineer;Entertainment;Mass Customer;N;No;3 Myrtle Pass;2095;NSW;Australia;12
3263;Quentin;Forte;Female;1981-08-21;Business Systems Development Analyst;Manufacturing;Affluent Customer;N;No;04449 Drewry Junction;2869;NSW;Australia;4
3264;Garret;Higginbottam;Male;1978-08-19;;Financial Services;Mass Customer;N;Yes;14860 Clove Drive;3175;VIC;Australia;5
3265;Isaak;Higounet;Male;1967-06-02;Clinical Specialist;Health;High Net Worth;N;No;65973 Morrow Alley;2170;NSW;Australia;9
3266;Lambert;Edser;Male;1995-05-21;Account Representative III;n/a;Mass Customer;N;Yes;54 Bonner Drive;3068;VIC;Australia;10
3267;Gerri;Prott;Male;1987-05-30;;Property;High Net Worth;N;Yes;563 Sundown Point;2226;NSW;Australia;10
3268;Estelle;Sam;Female;1986-05-31;General Manager;Manufacturing;Mass Customer;N;No;1 Toban Crossing;3616;VIC;Australia;3
3269;Kalvin;Paskin;Male;1994-12-01;GIS Technical Architect;n/a;Mass Customer;N;No;8551 Mayfield Court;3175;VIC;Australia;12
3270;Tracey;Redsull;Male;1957-04-12;Administrative Officer;Financial Services;Mass Customer;N;Yes;6030 South Drive;2120;NSW;Australia;10
3271;Daisi;Philip;Female;1986-04-18;Chief Design Engineer;Property;High Net Worth;N;Yes;7917 Norway Maple Way;2074;NSW;Australia;11
3272;Bar;Frankcom;Male;1993-06-04;Payment Adjustment Coordinator;n/a;Affluent Customer;N;No;5 Coolidge Avenue;4750;QLD;Australia;2
3273;Darline;Alpes;Female;1978-05-17;General Manager;Entertainment;Mass Customer;N;No;9398 Declaration Circle;2021;NSW;Australia;7
3274;Tory;Dosdell;Female;1973-04-26;;Financial Services;Mass Customer;N;Yes;31601 Birchwood Court;4105;QLD;Australia;8
3275;Lela;Carrell;Female;1975-10-22;Computer Systems Analyst IV;Manufacturing;Mass Customer;N;No;07803 Dexter Pass;2170;NSW;Australia;9
